,init_value,est_value
growth_rate,0.46484305076452753,0.03519639349523769
CM,0.031808745187399366,1.7171098852693316
death_rate,0.9213190115903511,0.0018081029651281575
float_rate,0.24157848399764045,0.03873328652259368
death_byC_rate,0.40376605564312545,0.0015960101209468956
Ki,0.7686628289609594,3.466330667343962
