,init_value,est_value
growth_rate,0.5591347480160926,0.035209580014279956
CM,0.44711206213304067,1.7155828401144044
death_rate,0.42618343435873013,0.001767861977922462
float_rate,0.012810871882059385,0.03797658281513841
death_byC_rate,0.6410938912718699,0.0025489822249253123
Ki,0.82805383319333,3.50375136444872
